,date,latitude,longitude,t2m,d2m,u10,v10,sd,tcc,precipitation,msl,cape
1985,2022-10-11 06:00:00,41.0,29.0,288.62503,286.92474,-2.9834652,-2.1104288,0.0,42.960938,0.0,102231.46,0.09375
1986,2022-10-11 05:00:00,41.0,29.0,288.77237,287.00623,-2.8664246,-2.1009388,0.0,37.70508,0.0,102245.484,0.078125
1987,2022-10-11 04:00:00,41.0,29.0,288.93643,286.91388,-2.7932034,-2.3786888,0.0,45.20703,0.0,102265.01,0.078125
1988,2022-10-11 03:00:00,41.0,29.0,289.0965,287.0074,-2.9304943,-2.4952984,0.0,34.601562,0.0,102303.36,0.0625
1989,2022-10-11 02:00:00,41.0,29.0,289.21182,287.3642,-3.2903614,-2.526144,0.0,34.10742,0.0,102327.23,0.0625
1990,2022-10-11 01:00:00,41.0,29.0,289.3979,287.6394,-3.6500797,-2.6473732,0.0,46.527344,0.0,102387.88,0.09375
1991,2022-10-11 00:00:00,41.0,29.0,289.53546,287.57947,-3.4663773,-2.7213974,0.0,44.55664,0.0,102434.15,0.1875
1992,2022-10-10 23:00:00,41.0,29.0,289.4653,287.66003,-3.0773077,-2.2408466,0.0,46.308594,0.0,102444.34,0.71875
1993,2022-10-10 22:00:00,41.0,29.0,289.70767,287.79645,-3.476471,-2.5827808,0.0,42.115234,0.0,102434.805,0.359375
1994,2022-10-10 21:00:00,41.0,29.0,289.744,287.85852,-3.527523,-3.0872593,0.0,80.33789,0.0,102473.76,0.203125
1995,2022-10-10 20:00:00,41.0,29.0,290.03885,287.6833,-3.453453,-3.692442,0.0,70.74609,0.0,102472.93,0.265625
1996,2022-10-10 19:00:00,41.0,29.0,290.72305,287.57904,-3.512373,-3.8619328,0.0,27.019531,0.0,102426.86,0.84375
1997,2022-10-10 18:00:00,41.0,29.0,291.69022,287.27222,-3.5575771,-4.5723915,0.0,18.027344,0.0,102370.22,1.15625
1998,2022-10-10 17:00:00,41.0,29.0,292.89124,286.75674,-3.739995,-5.0015717,0.0,34.82617,0.0,102329.51,2.40625
1999,2022-10-10 16:00:00,41.0,29.0,293.80225,286.41034,-3.6638765,-4.8207397,0.0,34.93164,0.0,102373.62,4.46875
2000,2022-10-10 15:00:00,41.0,29.0,294.18088,286.2987,-3.5067463,-4.6841164,0.0,64.13672,0.0,102413.195,5.34375
2001,2022-10-10 14:00:00,41.0,29.0,294.53,285.39337,-3.8127308,-3.9629002,0.0,80.74805,0.0,102452.445,13.984375
2002,2022-10-10 13:00:00,41.0,29.0,294.6064,285.7812,-3.088583,-3.0454922,0.0,53.539062,0.0,102475.164,22.359375
2003,2022-10-10 12:00:00,41.0,29.0,293.92822,285.86328,-2.713169,-2.2335854,0.0,55.65625,0.0,102463.305,16.375
2004,2022-10-10 11:00:00,41.0,29.0,293.03683,286.85962,-1.9395361,-1.3012772,0.0,70.11914,0.0,102458.13,26.625
2005,2022-10-10 10:00:00,41.0,29.0,291.27274,287.08405,-0.43682766,-0.5234699,0.0,44.05078,0.0,102451.234,0.84375
2006,2022-10-10 09:00:00,41.0,29.0,288.73032,287.23447,-0.20894623,-1.1041508,0.0,50.753906,0.0,102440.805,1.375
2007,2022-10-10 08:00:00,41.0,29.0,286.8802,286.60852,-0.42362404,-1.2323856,0.0,31.6875,0.0,102411.445,3.71875
2008,2022-10-10 07:00:00,41.0,29.0,286.57437,285.99994,-0.70242214,-1.3193741,0.0,93.2832,0.0,102353.19,3.40625
2009,2022-10-10 06:00:00,41.0,29.0,287.04022,286.19443,-0.6773052,-1.4710693,0.0,68.94141,0.0,102284.66,0.0
2010,2022-10-10 05:00:00,41.0,29.0,287.1636,286.31488,-0.7108784,-1.5345497,0.0,0.5078125,0.0,102234.055,0.0
2011,2022-10-10 04:00:00,41.0,29.0,287.24313,286.6256,-0.35634995,-1.4801254,0.0,16.107422,0.0,102193.17,0.0
2012,2022-10-10 03:00:00,41.0,29.0,287.1489,286.93637,-0.44607353,-1.3714867,0.0,6.8066406,0.0,102194.88,0.0
2013,2022-10-10 02:00:00,41.0,29.0,286.99335,286.94165,-0.13298225,-1.4101601,0.0,9.875,0.0,102165.73,0.0
2014,2022-10-10 01:00:00,41.0,29.0,287.2819,287.50388,-0.54187393,-1.1544495,0.0,0.0,0.0,102153.6,0.0
2015,2022-10-10 00:00:00,41.0,29.0,287.73352,287.77905,-0.5184479,-1.1352234,0.0,47.591797,0.0,102113.69,0.0
2016,2022-10-09 23:00:00,41.0,29.0,288.2813,288.05273,-0.7312889,-1.0412712,0.0,52.623047,0.0,102125.78,0.0625
2017,2022-10-09 22:00:00,41.0,29.0,288.86276,287.40863,-0.8793011,-0.6619911,0.0,14.748047,0.0,102092.73,0.09375
2018,2022-10-09 21:00:00,41.0,29.0,289.73755,287.0006,-1.0609417,-0.38793564,0.0,14.660156,0.0,102103.12,0.09375
2019,2022-10-09 20:00:00,41.0,29.0,290.85483,286.3432,-1.0348778,-0.9997673,0.0,89.740234,0.0,102092.13,0.453125
2020,2022-10-09 19:00:00,41.0,29.0,291.77936,285.3227,-1.0957603,-1.7925835,0.0,100.0,0.0,102038.26,2.0625
2021,2022-10-09 18:00:00,41.0,29.0,293.0867,285.1667,-0.93512535,-1.5245075,0.0,83.421875,0.0,101955.52,5.296875
2022,2022-10-09 17:00:00,41.0,29.0,293.73938,284.87473,-0.6256199,-0.62480354,0.0,99.31641,0.0,101930.05,7.90625
2023,2022-10-09 16:00:00,41.0,29.0,293.98907,285.05457,-0.31484222,-0.46795082,0.0,57.458984,0.0,101929.914,14.265625
2024,2022-10-09 15:00:00,41.0,29.0,294.06256,284.83752,0.28319168,-0.29934883,0.0,70.5332,0.0,101937.2,14.078125
2025,2022-10-09 14:00:00,41.0,29.0,294.12894,284.68805,0.9405689,-0.6017704,0.0,76.10547,0.0,101933.445,8.515625
2026,2022-10-09 13:00:00,41.0,29.0,294.37167,284.55817,1.0925121,-1.060421,0.0,68.81641,0.0,101932.836,3.9375
2027,2022-10-09 12:00:00,41.0,29.0,294.05014,284.86707,1.3382492,-1.6209774,0.0,57.046875,0.0,101919.76,14.703125
2028,2022-10-09 11:00:00,41.0,29.0,293.06158,285.68634,1.5905762,-2.2147236,0.0,47.884766,0.0,101927.26,5.578125
2029,2022-10-09 10:00:00,41.0,29.0,291.7193,286.40698,2.0137234,-1.499773,0.0,24.326172,0.0,101930.086,2.953125
2030,2022-10-09 09:00:00,41.0,29.0,290.46106,287.1375,1.5593853,-0.85412025,0.0,39.9375,0.0,101915.664,0.328125
2031,2022-10-09 08:00:00,41.0,29.0,289.4065,287.23645,1.3999729,-0.7685585,0.0,65.35547,0.0,101855.82,1.875
2032,2022-10-09 07:00:00,41.0,29.0,289.42896,287.23486,1.4028473,-0.93533516,0.0,74.0957,0.0,101797.43,1.53125
2033,2022-10-09 06:00:00,41.0,29.0,289.70844,287.48718,1.7418842,-1.2182617,0.0,83.63086,0.0,101776.984,12.0625
2034,2022-10-09 05:00:00,41.0,29.0,289.87033,287.7281,2.070034,-1.3535538,0.0,84.16016,0.0,101753.23,16.265625
2035,2022-10-09 04:00:00,41.0,29.0,290.1009,287.83212,2.1165047,-1.6332703,0.0,95.5957,0.0,101725.08,5.484375
2036,2022-10-09 03:00:00,41.0,29.0,290.12378,288.20056,1.8092594,-1.5885086,0.0,92.23242,0.0,101714.97,12.203125
2037,2022-10-09 02:00:00,41.0,29.0,290.20752,288.36655,1.660286,-1.5789738,0.0,86.11133,0.0,101730.59,17.515625
2038,2022-10-09 01:00:00,41.0,29.0,290.3329,288.34018,1.3207207,-1.8403263,0.0,86.47461,0.0,101749.6,3.96875
2039,2022-10-09 00:00:00,41.0,29.0,290.5357,288.27362,1.1631851,-2.1758518,0.0,81.416016,0.0,101768.37,1.765625
2040,2022-10-08 23:00:00,41.0,29.0,289.83667,287.30002,1.4391193,-1.0220089,0.0,92.94141,0.43945312,101803.09,29.703125
2041,2022-10-08 22:00:00,41.0,29.0,289.75116,287.04538,1.3941517,-1.1360493,0.0,90.490234,0.4375,101792.62,13.4375
2042,2022-10-08 21:00:00,41.0,29.0,289.867,286.95163,0.95238876,-1.4970722,0.0,89.15625,0.4375,101805.77,5.421875
2043,2022-10-08 20:00:00,41.0,29.0,289.92392,287.12585,0.6889,-2.0549145,0.0,86.58203,0.4375,101803.21,0.703125
2044,2022-10-08 19:00:00,41.0,29.0,290.1831,286.18323,-0.0506382,-2.2835426,0.0,89.91211,0.43554688,101765.125,0.6875
2045,2022-10-08 18:00:00,41.0,29.0,290.74097,284.71808,-1.2383633,-3.352189,0.0,98.82617,0.42382812,101722.93,7.25
2046,2022-10-08 17:00:00,41.0,29.0,291.5853,286.73267,-1.8093452,-4.535699,0.0,100.0,0.17773438,101697.91,30.96875
2047,2022-10-08 16:00:00,41.0,29.0,292.45673,286.34497,-1.6584167,-5.381319,0.0,100.0,0.099609375,101692.81,23.765625
2048,2022-10-08 15:00:00,41.0,29.0,293.14978,285.5473,-1.6031628,-6.206354,0.0,99.95117,0.091796875,101680.56,42.984375
2049,2022-10-08 14:00:00,41.0,29.0,293.644,285.40015,-1.5283575,-6.359478,0.0,99.39453,0.091796875,101708.32,46.703125
2050,2022-10-08 13:00:00,41.0,29.0,293.51495,285.46265,-1.7473078,-6.5133142,0.0,94.10742,0.091796875,101717.87,37.578125
2051,2022-10-08 12:00:00,41.0,29.0,293.23975,286.1037,-1.6027336,-6.5404425,0.0,95.2832,0.091796875,101741.36,30.515625
2052,2022-10-08 11:00:00,41.0,29.0,292.8188,285.66327,-1.9488697,-6.7285004,0.0,99.97656,0.091796875,101732.98,16.03125
2053,2022-10-08 10:00:00,41.0,29.0,292.47934,285.70886,-1.8353701,-6.7223663,0.0,97.95508,0.091796875,101743.305,12.265625
2054,2022-10-08 09:00:00,41.0,29.0,292.18546,286.50726,-1.2697563,-5.748354,0.0,98.32422,0.07714844,101748.93,10.578125
2055,2022-10-08 08:00:00,41.0,29.0,291.73047,286.67398,-0.7886114,-4.8955727,0.0,100.0,0.03515625,101719.93,7.984375
2056,2022-10-08 07:00:00,41.0,29.0,291.42566,286.75824,-0.42180824,-5.201233,0.0,100.0,0.034179688,101704.35,8.1875
2057,2022-10-08 06:00:00,41.0,29.0,291.35956,286.52008,-0.9108095,-4.8636303,0.0,100.0,0.034179688,101710.15,5.375
2058,2022-10-08 05:00:00,41.0,29.0,291.5307,286.05576,-1.8788052,-4.3360596,0.0,98.99219,0.033203125,101738.1,12.046875
2059,2022-10-08 04:00:00,41.0,29.0,291.51096,286.0294,-2.0765162,-4.8282795,0.0,97.89453,0.0048828125,101763.87,7.84375
2060,2022-10-08 03:00:00,41.0,29.0,291.2674,286.30566,-2.3894358,-5.366928,0.0,99.765625,0.0048828125,101784.49,3.421875
2061,2022-10-08 02:00:00,41.0,29.0,291.19626,286.30566,-2.1875982,-6.119644,0.0,94.583984,0.0048828125,101832.94,7.0625
2062,2022-10-08 01:00:00,41.0,29.0,291.63477,285.56146,-2.0983849,-5.716282,0.0,98.37695,0.00048828125,101858.93,13.03125
2063,2022-10-08 00:00:00,41.0,29.0,291.36746,286.2047,-1.7476683,-3.844244,0.0,100.0,0.0,101921.805,5.46875
2064,2022-10-07 23:00:00,41.0,29.0,290.90717,286.12054,-3.2455177,-4.97048,0.0,100.0,0.046875,101977.445,2.0
2065,2022-10-07 22:00:00,41.0,29.0,291.09875,285.8374,-3.6870842,-5.015358,0.0,99.87305,0.046875,101999.81,2.75
2066,2022-10-07 21:00:00,41.0,29.0,291.36057,285.3341,-3.603571,-4.8329525,0.0,92.10742,0.046875,102039.83,4.609375
2067,2022-10-07 20:00:00,41.0,29.0,291.51013,285.07684,-3.5884476,-4.4913845,0.0,84.27344,0.046875,102057.875,8.296875
2068,2022-10-07 19:00:00,41.0,29.0,291.63882,285.4772,-2.8781357,-5.0779743,0.0,87.38086,0.046875,102028.5,4.703125
2069,2022-10-07 18:00:00,41.0,29.0,292.0176,285.16852,-4.4816093,-5.938925,0.0,92.67383,0.046875,101995.99,12.84375
2070,2022-10-07 17:00:00,41.0,29.0,292.50333,285.10355,-4.6237717,-6.295437,0.0,95.11133,0.046875,101983.516,5.359375
2071,2022-10-07 16:00:00,41.0,29.0,292.399,285.4843,-4.0995665,-6.280634,0.0,95.39258,0.046875,102016.71,4.84375
2072,2022-10-07 15:00:00,41.0,29.0,292.36572,285.67987,-4.34009,-6.4686155,0.0,97.44922,0.046875,102065.93,7.109375
2073,2022-10-07 14:00:00,41.0,29.0,292.46112,285.9921,-4.862442,-6.2238474,0.0,94.02539,0.046875,102098.26,4.1875
2074,2022-10-07 13:00:00,41.0,29.0,294.0714,283.71674,-6.1788225,-6.761304,0.0,90.10156,0.02734375,102134.96,6.59375
2075,2022-10-07 12:00:00,41.0,29.0,294.54245,282.46283,-5.740344,-5.913801,0.0,100.0,0.02734375,102159.9,10.75
2076,2022-10-07 11:00:00,41.0,29.0,293.53854,282.98825,-5.660281,-5.3510246,0.0,76.62891,0.02734375,102214.04,11.921875
2077,2022-10-07 10:00:00,41.0,29.0,292.7085,283.76184,-5.7254314,-5.46817,0.0,37.095703,0.02734375,102223.6,6.375
2078,2022-10-07 09:00:00,41.0,29.0,291.8052,284.4381,-5.0490456,-5.6395054,0.0,75.85742,0.02734375,102212.164,4.796875
2079,2022-10-07 08:00:00,41.0,29.0,291.17688,285.48267,-4.1952486,-4.9264317,0.0,78.046875,0.02734375,102208.77,3.171875
2080,2022-10-07 07:00:00,41.0,29.0,290.53046,286.69965,-2.3945417,-4.825575,0.0,88.765625,0.027832031,102186.56,6.46875
2081,2022-10-07 06:00:00,41.0,29.0,290.2619,287.2526,-3.379736,-4.53216,0.0,93.57422,0.005859375,102230.78,13.578125
2082,2022-10-07 05:00:00,41.0,29.0,290.29672,286.7347,-4.236081,-4.146805,0.0,84.072266,0.0,102230.62,3.609375
2083,2022-10-07 04:00:00,41.0,29.0,290.26956,286.70782,-2.5974503,-4.5382156,0.0,77.66992,0.0,102257.47,0.765625
2084,2022-10-07 03:00:00,41.0,29.0,290.17032,285.9038,-2.6353207,-3.7327614,0.0,77.68945,0.0,102299.08,1.515625
2085,2022-10-07 02:00:00,41.0,29.0,290.29376,285.17416,-2.3080893,-3.3332424,0.0,41.882812,0.0,102365.555,0.421875
2086,2022-10-07 01:00:00,41.0,29.0,290.28513,285.20526,-2.5443392,-3.9994316,0.0,33.20508,0.0,102341.8,0.328125
2087,2022-10-07 00:00:00,41.0,29.0,290.43973,284.32886,-2.4681187,-4.231882,0.0,39.822266,0.0,102414.25,0.59375
2088,2022-10-06 23:00:00,41.0,29.0,290.15735,284.29413,-2.5537376,-4.1429844,0.0,15.203125,0.0,102348.66,0.515625
2089,2022-10-06 22:00:00,41.0,29.0,290.39587,283.27005,-3.2741556,-4.613592,0.0,0.0,0.0,102392.69,0.71875
2090,2022-10-06 21:00:00,41.0,29.0,290.56897,282.7681,-3.5946455,-4.4539776,0.0,0.0,0.0,102434.086,1.28125
2091,2022-10-06 20:00:00,41.0,29.0,290.8475,282.88684,-3.8943624,-4.892067,0.0,1.2480469,0.0,102424.64,1.34375
2092,2022-10-06 19:00:00,41.0,29.0,291.14246,283.14212,-3.9608622,-5.404022,0.0,12.552734,0.0,102391.28,2.453125
2093,2022-10-06 18:00:00,41.0,29.0,291.884,282.74677,-4.5521994,-6.031687,0.0,18.332031,0.0,102313.23,5.03125
2094,2022-10-06 17:00:00,41.0,29.0,292.51883,282.98035,-4.9398975,-6.49617,0.0,55.609375,0.0,102316.9,5.125
2095,2022-10-06 16:00:00,41.0,29.0,292.984,283.14185,-4.9146433,-6.832138,0.0,71.833984,0.0,102329.57,5.4375
2096,2022-10-06 15:00:00,41.0,29.0,293.2456,282.90668,-5.0225477,-6.8479576,0.0,73.697266,0.0,102390.555,6.90625
2097,2022-10-06 14:00:00,41.0,29.0,293.1033,282.94788,-5.057929,-6.489002,0.0,79.99609,0.0,102450.21,5.28125
2098,2022-10-06 13:00:00,41.0,29.0,293.02078,282.70758,-5.1877384,-5.853445,0.0,90.453125,0.0,102472.52,5.265625
2099,2022-10-06 12:00:00,41.0,29.0,293.31024,283.23636,-5.077244,-5.4843807,0.0,83.13086,0.0,102478.305,8.609375
2100,2022-10-06 11:00:00,41.0,29.0,292.61688,283.28723,-5.066187,-4.6803513,0.0,81.10156,0.0,102483.21,7.0
2101,2022-10-06 10:00:00,41.0,29.0,291.876,283.57672,-4.2515106,-3.9788952,0.0,88.60156,0.0,102530.86,7.125
2102,2022-10-06 09:00:00,41.0,29.0,289.99124,285.42584,-2.5766182,-2.4113083,0.0,76.12305,0.0,102570.43,0.71875
2103,2022-10-06 08:00:00,41.0,29.0,288.56503,285.91248,-2.4243164,-2.3333282,0.0,49.234375,0.0,102576.47,1.25
2104,2022-10-06 07:00:00,41.0,29.0,288.27435,285.61328,-2.4989738,-2.4246693,0.0,54.78711,0.0,102543.98,0.234375
2105,2022-10-06 06:00:00,41.0,29.0,288.3965,285.78195,-2.2208033,-2.1007576,0.0,77.40234,0.03515625,102518.91,2.75
2106,2022-10-06 05:00:00,41.0,29.0,288.19318,285.83798,-2.670065,-2.755619,0.0,50.73047,0.03515625,102546.46,1.21875
2107,2022-10-06 04:00:00,41.0,29.0,288.4691,285.3512,-1.7699652,-4.2176895,0.0,55.79297,0.03125,102545.125,0.890625
2108,2022-10-06 03:00:00,41.0,29.0,288.31583,285.4861,-2.0531454,-2.371664,0.0,84.18164,0.03125,102649.05,1.265625
2109,2022-10-06 02:00:00,41.0,29.0,288.7563,284.62878,-2.4013557,-2.7283764,0.0,29.363281,0.0,102630.516,0.171875
2110,2022-10-06 01:00:00,41.0,29.0,288.89227,284.74982,-1.8353596,-2.5423832,0.0,37.39453,0.0,102668.12,0.2734375
2111,2022-10-06 00:00:00,41.0,29.0,288.99408,284.7417,-1.9755402,-2.4700642,0.0,34.302734,0.0,102684.09,0.1875
2112,2022-10-05 23:00:00,41.0,29.0,288.56494,285.6195,-1.9471064,-2.7012234,0.0,42.070312,0.029296875,102644.55,0.34375
2113,2022-10-05 22:00:00,41.0,29.0,288.55225,285.7661,-2.5019941,-3.4223251,0.0,16.609375,0.029296875,102664.34,0.59375
2114,2022-10-05 21:00:00,41.0,29.0,288.737,285.7763,-2.9787922,-4.169136,0.0,18.763672,0.029296875,102703.51,0.421875
2115,2022-10-05 20:00:00,41.0,29.0,289.22662,284.96735,-3.6229897,-4.5660515,0.0,50.1875,0.029296875,102690.19,0.953125
2116,2022-10-05 19:00:00,41.0,29.0,289.8921,284.08643,-3.1655712,-4.9964104,0.0,54.029297,0.029296875,102626.23,2.4375
2117,2022-10-05 18:00:00,41.0,29.0,290.6335,283.8916,-3.510728,-5.7341957,0.0,60.33008,0.029296875,102558.97,4.53125
2118,2022-10-05 17:00:00,41.0,29.0,291.32492,283.87027,-3.65071,-5.855318,0.0,44.26953,0.029296875,102514.54,4.859375
2119,2022-10-05 16:00:00,41.0,29.0,291.87686,284.03268,-3.8737183,-5.77866,0.0,35.70508,0.029296875,102520.13,7.1875
2120,2022-10-05 15:00:00,41.0,29.0,292.1927,283.71466,-4.222102,-5.6619377,0.0,48.382812,0.029296875,102505.44,7.59375
2121,2022-10-05 14:00:00,41.0,29.0,292.10367,283.45404,-3.9965734,-5.387169,0.0,65.13867,0.029296875,102542.48,14.78125
2122,2022-10-05 13:00:00,41.0,29.0,292.024,284.0586,-3.6109543,-5.152416,0.0,64.18164,0.029296875,102577.88,21.0625
2123,2022-10-05 12:00:00,41.0,29.0,291.55246,284.62097,-3.6062384,-4.9916763,0.0,45.626953,0.029296875,102581.47,25.40625
2124,2022-10-05 11:00:00,41.0,29.0,290.87744,284.4322,-3.453206,-4.7271748,0.0,39.228516,0.029296875,102594.23,25.5
2125,2022-10-05 10:00:00,41.0,29.0,289.90073,284.95465,-2.8411026,-3.9927654,0.0,44.30664,0.024414062,102588.6,25.875
2126,2022-10-05 09:00:00,41.0,29.0,288.35938,285.65344,-2.2887478,-3.1932983,0.0,53.539062,0.0146484375,102607.87,7.765625
2127,2022-10-05 08:00:00,41.0,29.0,287.2098,285.9912,-1.3468428,-2.480835,0.0,42.009766,0.0126953125,102553.05,7.53125
2128,2022-10-05 07:00:00,41.0,29.0,287.07898,285.88242,-1.1215715,-2.4468403,0.0,34.914062,0.0107421875,102502.26,8.03125
2129,2022-10-05 06:00:00,41.0,29.0,287.34042,286.0144,-1.259449,-2.5598717,0.0,54.191406,0.1796875,102330.11,10.0625
2130,2022-10-05 05:00:00,41.0,29.0,287.5457,285.76984,-1.18715,-2.1075916,0.0,63.17578,0.13476562,102311.93,8.125
2131,2022-10-05 04:00:00,41.0,29.0,287.64734,285.78912,-1.105772,-1.8197651,0.0,64.09375,0.12695312,102289.14,9.5
2132,2022-10-05 03:00:00,41.0,29.0,287.64075,286.01666,-0.9818268,-1.8810253,0.0,60.123047,0.103515625,102293.84,8.375
2133,2022-10-05 02:00:00,41.0,29.0,287.54117,286.18298,-1.2559662,-2.0941582,0.0,61.183594,0.1015625,102273.72,6.25
2134,2022-10-05 01:00:00,41.0,29.0,287.35596,286.3683,-1.1102848,-2.2337475,0.0,61.597656,0.099609375,102216.12,7.1875
2135,2022-10-05 00:00:00,41.0,29.0,287.58804,285.88696,-0.86511993,-2.737442,0.0,47.83789,0.09375,102176.65,9.703125
2136,2022-10-04 23:00:00,41.0,29.0,287.85962,285.52304,-0.5418005,-2.5438747,0.0,24.878906,0.08984375,102147.836,9.84375
2137,2022-10-04 22:00:00,41.0,29.0,288.29242,284.8625,-0.47128296,-2.6231441,0.0,14.1875,0.0859375,102142.86,12.15625
2138,2022-10-04 21:00:00,41.0,29.0,288.76755,284.81122,-0.993103,-2.5787048,0.0,52.003906,0.080078125,102117.04,12.203125
2139,2022-10-04 20:00:00,41.0,29.0,289.02103,284.86002,-0.96860313,-2.819355,0.0,14.792969,0.072265625,102066.62,10.671875
2140,2022-10-04 19:00:00,41.0,29.0,289.63324,284.32043,-1.4186726,-4.0039043,0.0,14.595703,0.0703125,101982.76,14.390625
2141,2022-10-04 18:00:00,41.0,29.0,290.5852,283.42755,-1.1531639,-4.6936874,0.0,67.63867,0.0703125,101892.65,15.96875
2142,2022-10-04 17:00:00,41.0,29.0,291.23032,283.47107,-1.4514103,-4.5511913,0.0,92.06445,0.06640625,101814.91,28.5
2143,2022-10-04 16:00:00,41.0,29.0,291.56747,284.3891,-2.363943,-4.188431,0.0,90.56445,0.06640625,101801.945,37.09375
2144,2022-10-04 15:00:00,41.0,29.0,291.4448,284.5413,-2.0824718,-4.8305054,0.0,90.80664,0.0625,101775.3,46.65625
2145,2022-10-04 14:00:00,41.0,29.0,292.00507,284.53812,-1.125042,-5.573374,0.0,82.00781,0.05859375,101756.98,62.59375
2146,2022-10-04 13:00:00,41.0,29.0,292.2813,284.66418,-0.8172035,-5.5974464,0.0,62.251953,0.05078125,101742.28,61.40625
2147,2022-10-04 12:00:00,41.0,29.0,291.97012,284.58688,-0.59514046,-5.438862,0.0,45.85547,0.047851562,101721.305,46.09375
2148,2022-10-04 11:00:00,41.0,29.0,291.48514,285.11588,-0.43390846,-5.118025,0.0,44.33203,0.046875,101686.96,31.90625
2149,2022-10-04 10:00:00,41.0,29.0,290.88794,284.75735,-0.33581734,-4.883621,0.0,45.148438,0.040039062,101675.516,13.25
2150,2022-10-04 09:00:00,41.0,29.0,290.0812,284.8364,0.34570503,-3.8475533,0.0,18.304688,0.0390625,101625.38,2.984375
2151,2022-10-04 08:00:00,41.0,29.0,289.286,284.64368,0.34537125,-2.987423,0.0,23.894531,0.0390625,101578.45,0.96875
2152,2022-10-04 07:00:00,41.0,29.0,289.3377,284.346,0.9634533,-2.7202644,0.0,83.23828,0.0390625,101474.15,15.5625
2153,2022-10-04 06:00:00,41.0,29.0,289.71027,284.5122,1.3333931,-1.9996071,0.0,87.04492,0.0390625,101430.17,24.46875
2154,2022-10-04 05:00:00,41.0,29.0,290.0772,284.78098,0.99855995,-1.6307068,0.0,86.84766,0.0390625,101407.06,5.609375
2155,2022-10-04 04:00:00,41.0,29.0,290.4962,284.8441,1.6981144,-1.5766592,0.0,88.33789,0.038085938,101399.63,11.34375
2156,2022-10-04 03:00:00,41.0,29.0,290.76367,284.9848,1.6470451,-0.49851418,0.0,98.48242,0.032714844,101404.84,32.796875
2157,2022-10-04 02:00:00,41.0,29.0,290.92987,285.19446,1.2314682,-0.5692711,0.0,100.0,0.0043945312,101426.266,24.796875
2158,2022-10-04 01:00:00,41.0,29.0,291.07724,285.29773,-0.13281345,-1.334548,0.0,98.24219,0.00024414062,101427.77,10.84375
2159,2022-10-04 00:00:00,41.0,29.0,291.25046,285.42505,-0.6995373,-2.0321798,0.0,96.021484,0.0,101404.016,9.359375
2160,2022-10-03 23:00:00,41.0,29.0,291.40146,286.15433,-0.20123482,-1.5637493,0.0,96.916016,0.0,101394.7,4.09375
2161,2022-10-03 22:00:00,41.0,29.0,291.4745,286.58582,-0.12813568,-1.5125828,0.0,90.771484,0.0,101399.16,3.953125
2162,2022-10-03 21:00:00,41.0,29.0,291.55057,286.3327,-0.57073116,-2.0983753,0.0,80.90039,0.0,101398.21,10.78125
2163,2022-10-03 20:00:00,41.0,29.0,291.78552,285.4301,-0.6157961,-3.0234184,0.0,78.17383,0.0,101364.72,12.3046875
2164,2022-10-03 19:00:00,41.0,29.0,292.3509,285.14087,-0.79232883,-3.9462013,0.0,69.552734,0.0,101277.92,2.609375
2165,2022-10-03 18:00:00,41.0,29.0,293.30438,284.44836,-0.14116287,-5.0227776,0.0,55.79492,0.0,101216.13,2.734375
2166,2022-10-03 17:00:00,41.0,29.0,294.59573,283.20627,0.08446503,-5.8208313,0.0,25.142578,0.0,101196.35,3.796875
2167,2022-10-03 16:00:00,41.0,29.0,296.46643,281.91385,1.1024046,-2.6597042,0.0,46.410156,0.0,101194.69,7.546875
2168,2022-10-03 15:00:00,41.0,29.0,296.15186,283.98724,1.6291494,0.5682373,0.0,49.48242,0.0,101237.04,10.8125
2169,2022-10-03 14:00:00,41.0,29.0,295.49838,285.232,1.6631937,1.4686565,0.0,33.248047,0.0,101271.86,7.859375
2170,2022-10-03 13:00:00,41.0,29.0,294.94516,285.26608,1.6216202,1.5941324,0.0,3.921875,0.0,101306.63,11.28125
2171,2022-10-03 12:00:00,41.0,29.0,294.64655,284.87482,0.18238544,2.0892239,0.0,1.2246094,0.0,101318.484,9.75
2172,2022-10-03 11:00:00,41.0,29.0,293.93845,285.1734,0.124409676,-0.46741486,0.0,0.0,0.0,101396.57,6.28125
2173,2022-10-03 10:00:00,41.0,29.0,292.6061,285.39688,0.43862534,-0.65767,0.0,0.0,0.0,101419.44,1.953125
2174,2022-10-03 09:00:00,41.0,29.0,290.4696,286.2089,0.55776787,-0.37871552,0.0,0.0,0.0,101454.27,0.09375
2175,2022-10-03 08:00:00,41.0,29.0,288.78497,286.96393,0.16891861,-0.44344044,0.0,0.0,0.0,101439.7,0.09375
2176,2022-10-03 07:00:00,41.0,29.0,288.55933,287.11725,0.2109394,-0.74756813,0.0,0.0,0.0,101437.94,0.203125
2177,2022-10-03 06:00:00,41.0,29.0,288.63068,287.63977,0.048477173,-0.9586172,0.0,0.0,0.0,101371.92,0.125
2178,2022-10-03 05:00:00,41.0,29.0,289.15884,287.38458,-0.44356346,-0.98349667,0.0,0.0,0.0,101371.555,0.09375
2179,2022-10-03 04:00:00,41.0,29.0,289.74115,286.5229,-0.4896536,-1.0652304,0.0,0.0,0.0,101404.26,0.0625
2180,2022-10-03 03:00:00,41.0,29.0,290.19568,285.75113,-0.3291483,-1.2953997,0.0,0.09375,0.0,101470.69,0.140625
